"donor_id","chain","clone_id","hit","annot"
"Foster_2024.MM7","TRB","Foster_2024.MM7-65","1match1clus","CMV"
"Foster_2024.MM7","TRA","Foster_2024.MM4-3637","1match1clus","CMV"
"Foster_2024.MM7","TRA","Foster_2024.MM7-65","1match1clus","CMV"
"Foster_2024.MM7","TRA","BGCV02_CV0902-778","1match1clus","CMV"
"Foster_2024.MM7","TRA","Foster_2024.MM7-1001","1match1clus","CMV"
"Foster_2024.MM7","TRB","Foster_2024.MM7-1001","1match1clus","CMV"
"Foster_2024.MM7","TRA","Foster_2024.MM6-655","1match1clus","EBV"
"Foster_2024.MM7","TRA","Foster_2024.MM6-658","1match1clus","EBV"
"Foster_2024.MM7","TRA","Foster_2024.MM7-906","1match1clus","EBV"
"Foster_2024.MM7","TRA","MH8919178-420","1match1clus","EBV"
"Foster_2024.MM7","TRA","MH8919283-647","1match1clus","EBV"
"Foster_2024.MM7","TRB","Foster_2024.MM7-738","1match1clus","EBV"
"Foster_2024.MM7","TRB","Foster_2024.MM7-906","1match1clus","EBV"
"Foster_2024.MM7","TRB","MH8919283-647","1match1clus","EBV"
"Foster_2024.MM7","TRB","Foster_2024.MM7-927","1match1clus","CMV"
"Foster_2024.MM7","TRA","Foster_2024.HD2-5186","1match1clus","CMV"
"Foster_2024.MM7","TRA","Foster_2024.MM7-927","1match1clus","CMV"
"Foster_2024.MM7","TRA","MH8919332-2273","1match1clus","CMV"
"Foster_2024.MM7","TRB","Foster_2024.MM7-3675","1match1clus","CMV"
"Foster_2024.MM7","TRA","Foster_2024.MM7-3675","1match1clus","CMV"
"Foster_2024.MM7","TRB","Foster_2024.MM7-3080","2match","CMV"
"Foster_2024.MM7","TRA","Foster_2024.MM7-3080","2match","CMV"
"Foster_2024.MM7","TRA","Maura_2023.PT32-clonotype2297","2match","CMV"
"Foster_2024.MM7","TRB","Foster_2024.MM7-193","1match1clus","CMV"
"Foster_2024.MM7","TRA","Foster_2024.MM7-193","1match1clus","CMV"
"Foster_2024.MM7","TRB","Foster_2024.MM7-1116","1match1clus","CMV"
"Foster_2024.MM7","TRB","Foster_2024.SMM5-1120","1match1clus","CMV"
"Foster_2024.MM7","TRA","Foster_2024.MM7-1116","1match1clus","CMV"
"Foster_2024.MM7","TRA","BGCV01_CV0904-3410","1match1clus","CMV"
"Foster_2024.MM7","TRB","Foster_2024.MM7-652","1match1clus","CMV"
"Foster_2024.MM7","TRA","Foster_2024.MM7-652","1match1clus","CMV"
"Foster_2024.MM7","TRB","Foster_2024.MM7-4262","1match1clus","CMV"
"Foster_2024.MM7","TRA","Foster_2024.MM7-4262","1match1clus","CMV"
"Foster_2024.MM7","TRB","Foster_2024.MM7-50","1match1clus","CMV"
"Foster_2024.MM7","TRA","Foster_2024.MM7-50","1match1clus","CMV"
"Foster_2024.MM7","TRB","Foster_2024.MM7-2575","1match1clus","CMV"
"Foster_2024.MM7","TRA","Foster_2024.MM7-2575","1match1clus","CMV"
"Foster_2024.MM7","TRA","Foster_2024.SMM1-3070","1match1clus","CMV"
"Foster_2024.MM7","TRA","Foster_2024.SMM6-98","1match1clus","CMV"
"Foster_2024.MM7","TRB",NA,"1match1clus","EBV"
"Foster_2024.MM7","TRA",NA,"1match1clus","EBV"
"Foster_2024.MM7","TRB","Foster_2024.MM7-2601","1match1clus","CMV"
"Foster_2024.MM7","TRA","Foster_2024.MM7-2601","1match1clus","CMV"
"Foster_2024.MM7","TRB","Foster_2024.MM7-4305","1match1clus","CMV"
"Foster_2024.MM7","TRA","Foster_2024.MM7-4305","1match1clus","CMV"
"Foster_2024.MM7","TRB","Foster_2024.MM7-102","2match","EBV"
"Foster_2024.MM7","TRA","Foster_2024.MM7-102","2match","EBV"
"Foster_2024.MM7","TRB","Foster_2024.MM7-5691","1match1clus","CMV"
"Foster_2024.MM7","TRA","Foster_2024.MM7-5691","1match1clus","CMV"
"Foster_2024.MM7","TRB","Foster_2024.MM7-3680","1match1clus","CMV"
"Foster_2024.MM7","TRA","Foster_2024.MM7-3680","1match1clus","CMV"
"Foster_2024.MM7","TRA","Foster_2024.MM7-217","1match1clus","CMV"
"Foster_2024.MM7","TRB","Foster_2024.MM7-217","1match1clus","CMV"
"Foster_2024.MM7","TRA","Foster_2024.MM7-2936","1match1clus","EBV"
"Foster_2024.MM7","TRB","Foster_2024.MM7-2936","1match1clus","EBV"
"Foster_2024.MM7","TRB","Foster_2024.MM7-597","1match1clus","CMV"
"Foster_2024.MM7","TRA","Foster_2024.MM7-597","1match1clus","CMV"
"Foster_2024.MM7","TRA","Foster_2024.MM7-392","1match1clus","CMV"
"Foster_2024.MM7","TRB","Foster_2024.MM7-392","1match1clus","CMV"
"Foster_2024.MM7","TRB","Foster_2024.MM7-4976","1match1clus","CMV"
"Foster_2024.MM7","TRA","Foster_2024.MM7-4976","1match1clus","CMV"
"Foster_2024.MM7","TRB","Foster_2024.MM7-2920","1match1clus","CMV"
"Foster_2024.MM7","TRA","Foster_2024.MM7-2920","1match1clus","CMV"
"Foster_2024.MM7","TRB",NA,"1match1clus","CMV"
"Foster_2024.MM7","TRA",NA,"1match1clus","CMV"
"Foster_2024.MM7","TRB","Foster_2024.MM7-5285","1match1clus","CMV"
"Foster_2024.MM7","TRB","Foster_2024.MM7-5576","1match1clus","CMV"
"Foster_2024.MM7","TRA","Foster_2024.MM7-5576","1match1clus","CMV"
"Foster_2024.MM7","TRA","Foster_2024.MM7-3860","1match1clus","CMV"
"Foster_2024.MM7","TRB","Foster_2024.MM7-3860","1match1clus","CMV"
"Foster_2024.MM7","TRA","Foster_2024.MM7-4017","1match1clus","CMV"
"Foster_2024.MM7","TRB","Foster_2024.MM7-4017","1match1clus","CMV"
"Foster_2024.MM7","TRB","Foster_2024.MM7-2772","1match1clus","CMV"
"Foster_2024.MM7","TRA","Foster_2024.MM5-2186","1match1clus","CMV"
"Foster_2024.MM7","TRA","Foster_2024.MM7-2772","1match1clus","CMV"
"Foster_2024.MM7","TRA","MH8919177-44","1match1clus","CMV"
"Foster_2024.MM7","TRB","Foster_2024.MM7-3777","1match1clus","CMV"
"Foster_2024.MM7","TRA","Foster_2024.MM7-3777","1match1clus","CMV"
"Foster_2024.MM7","TRB","Foster_2024.MM7-1949","1match1clus","CMV"
"Foster_2024.MM7","TRA","Foster_2024.HD3-1338","1match1clus","CMV"
"Foster_2024.MM7","TRA","Foster_2024.HD3-2842","1match1clus","CMV"
"Foster_2024.MM7","TRA","Foster_2024.MM7-1949","1match1clus","CMV"
"Foster_2024.MM7","TRB","Foster_2024.MM7-5016","1match1clus","CMV"
"Foster_2024.MM7","TRA","Foster_2024.MM7-5016","1match1clus","CMV"
"Foster_2024.MM7","TRA","MH8919332-1820","1match1clus","CMV"
"Foster_2024.MM7","TRB","Foster_2024.MM7-3776","1match1clus","CMV"
"Foster_2024.MM7","TRB","Foster_2024.MM7-4049","1match1clus","CMV"
"Foster_2024.MM7","TRA","Foster_2024.MM7-4049","1match1clus","CMV"
"Foster_2024.MM7","TRA","Foster_2024.SMM11-5239","1match1clus","CMV"
"Foster_2024.MM7","TRB","Foster_2024.MM7-4957","1match1clus","CMV"
"Foster_2024.MM7","TRA","Foster_2024.MM7-4957","1match1clus","CMV"
"Foster_2024.MM7","TRA","MH8919333-1857","1match1clus","CMV"
"Foster_2024.MM7","TRB","Foster_2024.MM7-3098","1match1clus","CMV"
"Foster_2024.MM7","TRA","Foster_2024.MM7-3098","1match1clus","CMV"
"Foster_2024.MM7","TRB","Foster_2024.MM7-3948","1match1clus","CMV"
"Foster_2024.MM7","TRA","Foster_2024.MM7-3948","1match1clus","CMV"
"Foster_2024.MM7","TRA","Foster_2024.MM7-3768","1match1clus","CMV"
"Foster_2024.MM7","TRA","MH8919283-2277","1match1clus","CMV"
"Foster_2024.MM7","TRB","Foster_2024.MM7-3768","1match1clus","CMV"
"Foster_2024.MM7","TRA","Foster_2024.MM7-1826","1match1clus","CMV"
"Foster_2024.MM7","TRB","Foster_2024.MM7-1826","1match1clus","CMV"
"Foster_2024.SMM5","TRB","Foster_2024.MM4-47","2match","CMV"
"Foster_2024.SMM5","TRB","Foster_2024.SMM1-1266","2match","CMV"
"Foster_2024.SMM5","TRB","Foster_2024.SMM1-25","2match","CMV"
"Foster_2024.SMM5","TRB","Foster_2024.SMM10-427","2match","CMV"
"Foster_2024.SMM5","TRB","Foster_2024.SMM13-158","2match","CMV"
"Foster_2024.SMM5","TRB","Foster_2024.SMM5-163","2match","CMV"
"Foster_2024.SMM5","TRB","MH8919179-28","2match","CMV"
"Foster_2024.SMM5","TRA","Foster_2024.HD1-273","2match","CMV"
"Foster_2024.SMM5","TRA","Foster_2024.MM4-190","2match","CMV"
"Foster_2024.SMM5","TRA","Foster_2024.MM4-29","2match","CMV"
"Foster_2024.SMM5","TRA","Foster_2024.MM4-3675","2match","CMV"
"Foster_2024.SMM5","TRA","Foster_2024.MM4-3676","2match","CMV"
"Foster_2024.SMM5","TRA","Foster_2024.MM4-47","2match","CMV"
"Foster_2024.SMM5","TRA","Foster_2024.SMM1-112","2match","CMV"
"Foster_2024.SMM5","TRA","Foster_2024.SMM1-25","2match","CMV"
"Foster_2024.SMM5","TRA","Foster_2024.SMM1-46","2match","CMV"
"Foster_2024.SMM5","TRA","Foster_2024.SMM1-503","2match","CMV"
"Foster_2024.SMM5","TRA","Foster_2024.SMM10-426","2match","CMV"
"Foster_2024.SMM5","TRA","Foster_2024.SMM10-427","2match","CMV"
"Foster_2024.SMM5","TRA","Foster_2024.SMM13-158","2match","CMV"
"Foster_2024.SMM5","TRA","Foster_2024.SMM5-163","2match","CMV"
"Foster_2024.SMM5","TRA","MH8919179-142","2match","CMV"
"Foster_2024.SMM5","TRA","MH8919179-28","2match","CMV"
"Foster_2024.SMM5","TRA","Foster_2024.SMM13-7024","1match1clus","CMV"
"Foster_2024.SMM5","TRA","Foster_2024.SMM5-6319","1match1clus","CMV"
"Foster_2024.SMM5","TRA","MM-P20190322_C001043:3","1match1clus","CMV"
"Foster_2024.SMM5","TRA","MM-P20190322_C001044:4","1match1clus","CMV"
"Foster_2024.SMM5","TRB","Foster_2024.SMM13-7024","1match1clus","CMV"
"Foster_2024.SMM5","TRB","Foster_2024.SMM5-6319","1match1clus","CMV"
"Foster_2024.SMM5","TRB","MH8919283-1658","1match1clus","CMV"
"Foster_2024.SMM5","TRB","MH8919283-4","1match1clus","CMV"
"Foster_2024.SMM5","TRB","MM-P20190322_C001042:1","1match1clus","CMV"
"Foster_2024.SMM5","TRB","MM-P20190322_C001043:3","1match1clus","CMV"
"Foster_2024.SMM5","TRB","MM-P20190322_C001044:4","1match1clus","CMV"
"Foster_2024.SMM6","TRB","Foster_2024.SMM6-1201","1match1clus","CMV"
"Foster_2024.SMM6","TRA","Foster_2024.SMM6-1201","1match1clus","CMV"
"Foster_2024.SMM6","TRB","Foster_2024.SMM6-2718","1match1clus","CMV"
"Foster_2024.SMM6","TRA","Foster_2024.SMM6-2718","1match1clus","CMV"
"Foster_2024.SMM6","TRB","Foster_2024.SMM6-2186","1match1clus","CMV"
"Foster_2024.SMM6","TRA","Foster_2024.SMM6-2186","1match1clus","CMV"
"Foster_2024.SMM6","TRB","Foster_2024.SMM6-1255","1match1clus","CMV"
"Foster_2024.SMM6","TRA","Foster_2024.SMM6-1255","1match1clus","CMV"
"Foster_2024.SMM6","TRA","Foster_2024.SMM12-3124","1match1clus","CMV"
"Foster_2024.SMM6","TRA","Foster_2024.SMM6-1185","1match1clus","CMV"
"Foster_2024.SMM6","TRA","BGCV01_CV0904-3957","1match1clus","CMV"
"Foster_2024.SMM6","TRA","BGCV01_CV0904-3958","1match1clus","CMV"
"Foster_2024.SMM6","TRB","Foster_2024.SMM6-1185","1match1clus","CMV"
"Foster_2024.SMM6","TRA","Foster_2024.SMM11-237","1match1clus","CMV"
"Foster_2024.SMM6","TRA","Foster_2024.SMM6-2434","1match1clus","CMV"
"Foster_2024.SMM6","TRA","Foster_2024.SMM6-286","1match1clus","CMV"
"Foster_2024.SMM6","TRB","Foster_2024.SMM6-286","1match1clus","CMV"
"Foster_2024.SMM6","TRB","Foster_2024.SMM6-2264","2match","CMV"
"Foster_2024.SMM6","TRA","Foster_2024.SMM6-2264","2match","CMV"
"Foster_2024.SMM6","TRA",NA,"1match1clus","CMV"
"Foster_2024.SMM6","TRB",NA,"1match1clus","CMV"
"Foster_2024.SMM6","TRA","Foster_2024.SMM6-1695","1match1clus","CMV"
"Foster_2024.SMM6","TRA","MH8919178-1453","1match1clus","CMV"
"Foster_2024.SMM6","TRB","Foster_2024.SMM6-1695","1match1clus","CMV"
"Foster_2024.SMM6","TRA","Foster_2024.SMM6-1088","1match1clus","CMV"
"Foster_2024.SMM6","TRB","Foster_2024.MM6-1038","1match1clus","CMV"
"Foster_2024.SMM6","TRB","Foster_2024.SMM6-1088","1match1clus","CMV"
"Foster_2024.SMM6","TRB","Foster_2024.SMM6-973","1match1clus","CMV"
"Foster_2024.SMM6","TRB","Foster_2024.SMM6-974","1match1clus","CMV"
"Foster_2024.SMM6","TRB","Foster_2024.SMM6-975","1match1clus","CMV"
"Foster_2024.SMM6","TRB","Foster_2024.SMM6-441","1match1clus","CMV"
"Foster_2024.SMM6","TRA","Foster_2024.SMM6-441","1match1clus","CMV"
"Foster_2024.SMM6","TRA","Foster_2024.SMM11-207","2match","CMV"
"Foster_2024.SMM6","TRA","Foster_2024.SMM6-2635","2match","CMV"
"Foster_2024.SMM6","TRB","Foster_2024.SMM6-2635","2match","CMV"
"Foster_2024.SMM6","TRA","Foster_2024.SMM6-1497","1match1clus","CMV"
"Foster_2024.SMM6","TRA","MM-P20190122_C000071:1","1match1clus","CMV"
"Foster_2024.SMM6","TRA","MM-P20190122_C000072:1","1match1clus","CMV"
"Foster_2024.SMM6","TRB","Foster_2024.SMM6-1497","1match1clus","CMV"
"Foster_2024.SMM6","TRB","Foster_2024.SMM6-3436","1match1clus","CMV"
"Foster_2024.SMM6","TRA","Foster_2024.SMM5-6076","1match1clus","CMV"
"Foster_2024.SMM6","TRA","Foster_2024.SMM6-3436","1match1clus","CMV"
"Foster_2024.SMM6","TRA","MM-P20181219_C001239:1","1match1clus","CMV"
"Foster_2024.SMM6","TRB","Foster_2024.SMM6-2470","1match1clus","CMV"
"Foster_2024.SMM6","TRA","Foster_2024.SMM6-2470","1match1clus","CMV"
"Foster_2024.SMM6","TRA","MH8919176-748","1match1clus","CMV"
"Foster_2024.SMM6","TRA","Foster_2024.SMM6-3274","1match1clus","CMV"
"Foster_2024.SMM6","TRB","Foster_2024.SMM6-3274","1match1clus","CMV"
"Foster_2024.SMM6","TRA","Foster_2024.SMM6-2910","1match1clus","CMV"
"Foster_2024.SMM6","TRB","Foster_2024.SMM6-2910","1match1clus","CMV"
"Foster_2024.SMM6","TRA","Foster_2024.SMM6-485","1match1clus","CMV"
"Foster_2024.SMM6","TRB","Foster_2024.SMM6-485","1match1clus","CMV"
"Foster_2024.SMM6","TRB","Foster_2024.SMM6-2370","1match1clus","InfluenzaA"
"Foster_2024.SMM6","TRA","Foster_2024.SMM6-2370","1match1clus","InfluenzaA"
"Foster_2024.SMM6","TRB","Foster_2024.SMM6-144","1match1clus","CMV"
"Foster_2024.SMM6","TRA","Foster_2024.SMM6-144","1match1clus","CMV"
"Foster_2024.SMM6","TRB","Foster_2024.SMM6-461","1match1clus","CMV"
"Foster_2024.SMM6","TRA","Foster_2024.SMM6-461","1match1clus","CMV"
"Foster_2024.SMM6","TRA","Foster_2024.SMM6-1682","1match1clus","EBV"
"Foster_2024.SMM6","TRB","Foster_2024.SMM6-1682","1match1clus","EBV"
"Foster_2024.SMM6","TRB","Foster_2024.SMM6-2366","1match1clus","CMV"
"Foster_2024.SMM6","TRA","Foster_2024.SMM6-2366","1match1clus","CMV"
"Foster_2024.SMM6","TRB","Foster_2024.SMM6-1087","1match1clus","CMV"
"Foster_2024.SMM6","TRB","Foster_2024.SMM6-1089","1match1clus","CMV"
"Foster_2024.SMM6","TRB","Foster_2024.SMM6-976","1match1clus","CMV"
"Foster_2024.SMM6","TRB","Foster_2024.SMM6-977","1match1clus","CMV"
"Foster_2024.SMM6","TRB","Foster_2024.SMM6-978","1match1clus","CMV"
"Foster_2024.SMM6","TRA","Foster_2024.SMM6-1087","1match1clus","CMV"
"Foster_2024.SMM6","TRB","Foster_2024.SMM6-1059","1match1clus","CMV"
"Foster_2024.SMM6","TRA","Foster_2024.SMM6-1059","1match1clus","CMV"
"Foster_2024.SMM6","TRB","Foster_2024.SMM6-1930","1match1clus","CMV"
"Foster_2024.SMM6","TRB","BGCV12_CV0926-760","1match1clus","CMV"
"Foster_2024.SMM6","TRB","BGCV12_CV0926-866","1match1clus","CMV"
"Foster_2024.SMM6","TRA","Foster_2024.SMM6-1930","1match1clus","CMV"
"Foster_2024.SMM6","TRA","Foster_2024.MM5-3157","1match1clus","CMV"
"Foster_2024.SMM6","TRA","Foster_2024.SMM11-813","1match1clus","CMV"
"Foster_2024.SMM6","TRA","Foster_2024.SMM6-1505","1match1clus","CMV"
"Foster_2024.SMM6","TRB","Foster_2024.SMM6-1505","1match1clus","CMV"
"Foster_2024.SMM6","TRB","Foster_2024.SMM8-2418","1match1clus","CMV"
"Foster_2024.SMM6","TRB","Foster_2024.SMM6-1167","1match1clus","CMV"
"Foster_2024.SMM6","TRA","Foster_2024.SMM11-3468","1match1clus","CMV"
"Foster_2024.SMM6","TRA","Foster_2024.SMM11-6966","1match1clus","CMV"
"Foster_2024.SMM6","TRA","Foster_2024.SMM6-1167","1match1clus","CMV"
"Foster_2024.SMM6","TRA","Foster_2024.SMM6-1089","1match1clus","CMV"
"Foster_2024.SMM6","TRA","Foster_2024.SMM6-2449","1match1clus","CMV"
"Foster_2024.SMM6","TRB","Foster_2024.SMM6-2449","1match1clus","CMV"
"Foster_2024.SMM6","TRA","Foster_2024.SMM6-3754","1match1clus","CMV"
"Foster_2024.SMM6","TRB","Foster_2024.SMM6-3754","1match1clus","CMV"
"Foster_2024.SMM8","TRB","Foster_2024.SMM8-7125","1match1clus","EBV"
"Foster_2024.SMM8","TRA","Foster_2024.SMM8-7125","1match1clus","EBV"
"Foster_2024.SMM8","TRB","Foster_2024.SMM8-2286","1match1clus","EBV"
"Foster_2024.SMM8","TRA","Foster_2024.SMM13-3356","1match1clus","EBV"
"Foster_2024.SMM8","TRA","Foster_2024.SMM8-2286","1match1clus","EBV"
"Foster_2024.SMM8","TRB","Foster_2024.SMM8-3120","1match1clus","EBV"
"Foster_2024.SMM8","TRA","Foster_2024.SMM8-3120","1match1clus","EBV"
"Foster_2024.SMM8","TRA","Foster_2024.SMM13-2762","1match1clus","EBV"
"Foster_2024.SMM8","TRA","Foster_2024.SMM4-1712","1match1clus","EBV"
"Foster_2024.SMM8","TRA","Foster_2024.SMM6-3748","1match1clus","EBV"
"Foster_2024.SMM8","TRB","Foster_2024.SMM8-1025","1match1clus","EBV"
"Foster_2024.SMM8","TRA","Foster_2024.SMM8-1025","1match1clus","EBV"
"Foster_2024.SMM8","TRB","Foster_2024.SMM8-880","1match1clus","EBV"
"Foster_2024.SMM8","TRA","Foster_2024.HD3-2824","1match1clus","EBV"
"Foster_2024.SMM8","TRA","Foster_2024.MM4-1982","1match1clus","EBV"
"Foster_2024.SMM8","TRA","Foster_2024.MM7-3858","1match1clus","EBV"
"Foster_2024.SMM8","TRA","Foster_2024.MM7-4276","1match1clus","EBV"
"Foster_2024.SMM8","TRA","Foster_2024.SMM8-1454","1match1clus","EBV"
"Foster_2024.SMM8","TRA","Foster_2024.SMM8-2613","1match1clus","EBV"
"Foster_2024.SMM8","TRA","Foster_2024.SMM8-880","1match1clus","EBV"
"Foster_2024.SMM8","TRA","BGCV01_CV0904-365","1match1clus","EBV"
"Foster_2024.SMM8","TRA","MH8919332-299","1match1clus","EBV"
"Foster_2024.MGUS1","TRB","Foster_2024.MGUS1-2656","1match1clus","CMV"
"Foster_2024.MGUS1","TRA","Foster_2024.MGUS1-2656","1match1clus","CMV"
"Foster_2024.MGUS1","TRB","Foster_2024.MGUS1-437","1match1clus","CMV"
"Foster_2024.MGUS1","TRA","Foster_2024.MGUS1-437","1match1clus","CMV"
"Foster_2024.MGUS1","TRA","Foster_2024.SMM11-4900","1match1clus","CMV"
"Foster_2024.MGUS1","TRA","MH8919179-875","1match1clus","CMV"
"Foster_2024.MGUS1","TRB","Foster_2024.MGUS1-402","1match1clus","CMV"
"Foster_2024.MGUS1","TRA","Foster_2024.MGUS1-402","1match1clus","CMV"
"Foster_2024.MGUS1","TRA",NA,"1match1clus","CMV"
"Foster_2024.MGUS1","TRB",NA,"1match1clus","CMV"
"Foster_2024.MGUS1","TRA","Foster_2024.MGUS1-107","1match1clus","CMV"
"Foster_2024.MGUS1","TRB","Foster_2024.MGUS1-107","1match1clus","CMV"
"Foster_2024.MGUS1","TRA","Foster_2024.MGUS1-176","1match1clus","CMV"
"Foster_2024.MGUS1","TRB","Foster_2024.MGUS1-176","1match1clus","CMV"
"Foster_2024.MGUS1","TRB","Foster_2024.MGUS1-141","1match1clus","CMV"
"Foster_2024.MGUS1","TRB","Foster_2024.MGUS1-714","1match1clus","CMV"
"Foster_2024.MGUS1","TRA","Foster_2024.MGUS1-2631","1match1clus","CMV"
"Foster_2024.MGUS1","TRA","Foster_2024.MGUS1-714","1match1clus","CMV"
"Foster_2024.MGUS1","TRB","Foster_2024.MGUS1-3349","1match1clus","CMV"
"Foster_2024.MGUS1","TRA","Foster_2024.MGUS1-3349","1match1clus","CMV"
"Foster_2024.MGUS1","TRA","BGCV02_CV0902-255","1match1clus","CMV"
"Foster_2024.MGUS1","TRB","Foster_2024.MGUS1-5448","1match1clus","CMV"
"Foster_2024.MGUS1","TRA","Foster_2024.MGUS1-5448","1match1clus","CMV"
"Foster_2024.MGUS1","TRB","Foster_2024.MGUS1-2433","1match1clus","CMV"
"Foster_2024.MGUS1","TRB","Maura_2023.PT18-clonotype374","1match1clus","CMV"
"Foster_2024.MGUS1","TRA","Foster_2024.MGUS1-2433","1match1clus","CMV"
"Foster_2024.MGUS1","TRA","Foster_2024.MGUS1-3884","1match1clus","CMV"
"Foster_2024.MGUS1","TRA","Foster_2024.MGUS1-449","1match1clus","CMV"
"Foster_2024.MGUS1","TRA","Foster_2024.MM3-307","1match1clus","CMV"
"Foster_2024.MGUS1","TRA","Maura_2023.PT85-clonotype50","1match1clus","CMV"
"Foster_2024.MGUS1","TRA","MH8919283-2011","1match1clus","CMV"
"Foster_2024.MGUS1","TRB","Foster_2024.MGUS1-3884","1match1clus","CMV"
"Foster_2024.MGUS1","TRB","Foster_2024.MGUS1-449","1match1clus","CMV"
"Foster_2024.MGUS1","TRB","Foster_2024.MGUS1-295","1match1clus","CMV"
